"","state","county","latitude","longitude"
"1616","SD","Lake",44.0187508571429,-97.0842877142857
"1617","TN","Lake",36.319772,-89.4868993333333
"1618","AK","Lake And Peninsula",58.3626068461538,-156.611773
"1619","MN","Lake Of The Woods",48.830411,-94.8876835
"1620","AL","Lamar",33.7972826666667,-88.081859
"1621","GA","Lamar",33.106135,-84.1472005
"1622","MS","Lamar",31.181711,-89.512006
"1623","TX","Lamar",33.6428476428571,-95.5376205
"1624","TX","Lamb",34.116178375,-102.3602255
"1625","VT","Lamoille",44.6210682142857,-72.6584294285714
"1626","ND","Lamoure",46.440561625,-98.503293625
"1627","TX","Lampasas",31.18894875,-98.20687425
"1628","NE","Lancaster",40.7955206904762,-96.6820775952381
"1629","PA","Lancaster",40.0556474027778,-76.2539105277778
"1630","SC","Lancaster",34.7246136666667,-80.7061535
"1631","VA","Lancaster",37.7263689,-76.476736
"1632","NV","Lander",40.0445455,-117.0857465
"1633","KS","Lane",38.5265895,-100.5327185
"1634","OR","Lane",43.9985115384615,-123.151047846154
"1635","WI","Langlade",45.2828407272727,-89.0145159090909
"1636","GA","Lanier",30.995219,-83.0562825
"1637","MI","Lapeer",43.08023825,-83.2408278333333
"1638","WY","Laramie",41.2742679411765,-104.617453823529
"1639","PR","Lares",18.2825695,-66.873459
"1640","CO","Larimer",40.564773,-105.312059833333
"1641","KY","Larue",37.4944595,-85.67420175
"1642","CO","Las Animas",37.2680880909091,-104.340075909091
"1643","PR","Las Marias",18.252135,-66.990967
"1644","PR","Las Piedras",18.196576,-65.87197
"1645","CA","Lassen",40.5275164666667,-120.573224866667
"1646","ID","Latah",46.7881884166667,-116.736919833333
"1647","OK","Latimer",34.88647725,-95.202429
"1648","AL","Lauderdale",34.8931821818182,-87.617946
"1649","MS","Lauderdale",32.4258126923077,-88.6683671538461
"1650","TN","Lauderdale",35.7618855,-89.6338635
"1651","KY","Laurel",37.1266856363636,-84.1049431818182
"1652","GA","Laurens",32.4708931111111,-82.9597952222222
"1653","SC","Laurens",34.4238208571429,-81.9867607142857
"1654","TX","Lavaca",29.4140312857143,-96.98311
"1655","AL","Lawrence",34.5829636,-87.3504684
"1656","AR","Lawrence",36.0436962857143,-91.1368680714286
"1657","IL","Lawrence",38.671765,-87.7114498
"1658","IN","Lawrence",38.8451031,-86.520717
"1659","KY","Lawrence",38.092412625,-82.74451275
"1660","MO","Lawrence",37.0727738888889,-93.8215677777778
"1661","MS","Lawrence",31.5629078333333,-90.1021171666667
"1662","OH","Lawrence",38.5670353,-82.4983148
"1663","PA","Lawrence",40.9971060526316,-80.3642161052632
"1664","SD","Lawrence",44.4510447142857,-103.750364285714
"1665","TN","Lawrence",35.150485,-87.3966422222222
"1666","OK","Le Flore",35.0045717894737,-94.7133887894737
"1667","MN","Le Sueur",44.3384078888889,-93.7106788888889
"1668","NM","Lea",32.6802936153846,-103.292724
"1669","MS","Leake",32.6958558,-89.4848318
"1670","KS","Leavenworth",39.207898,-94.9977748571429
"1671","PA","Lebanon",40.3265892222222,-76.4026879444444
"1672","AL","Lee",32.5824085384615,-85.3648619230769
"1673","AR","Lee",34.7973148333333,-90.8091451666667
"1674","FL","Lee",26.5864049761905,-81.9082146904762
"1675","GA","Lee",31.767894,-84.19145
"1676","IA","Lee",40.644831,-91.4592470909091
"1677","IL","Lee",41.7574502,-89.2711019333333
"1678","KY","Lee",37.5979433333333,-83.6892678333333
"1679","MS","Lee",34.2658879166667,-88.6904855
"1680","NC","Lee",35.4498918,-79.1674332
"1681","SC","Lee",34.1388796666667,-80.1969803333333
"1682","TX","Lee",30.30670675,-96.952722
"1683","VA","Lee",36.7421394444444,-83.1571817777778
"1684","MI","Leelanau",44.9542567777778,-85.7830596666667
"1685","MS","Leflore",33.54465825,-90.298840125
"1686","PA","Lehigh",40.6179459714286,-75.5464876285714
"1687","ID","Lemhi",45.0529276,-113.8422193
"1688","MI","Lenawee",41.9120060454545,-84.0662449545455
"1689","NC","Lenoir",35.2059092857143,-77.6491838571429
"1690","FL","Leon",30.4645105263158,-84.2917936842105
"1691","TX","Leon",31.2888538888889,-96.0306653333333
"1692","KY","Leslie",37.0910889444444,-83.4007171111111
"1693","KY","Letcher",37.1410265416667,-82.8233949166667
"1694","FL","Levy",29.2833121,-82.7480636
"1695","ID","Lewis",46.270894,-116.3841674
"1696","KY","Lewis",38.52554775,-83.330480875
"1697","MO","Lewis",40.067809625,-91.737110375
"1698","NY","Lewis",43.7640075882353,-75.4669154705882
"1699","TN","Lewis",35.526554,-87.489057
"1700","WA","Lewis",46.5690954090909,-122.684384181818
"1701","WV","Lewis",39.0096464444444,-80.5014605555556
"1702","MT","Lewis And Clark",46.8613278666667,-112.187819666667
"1703","SC","Lexington",33.9102372352941,-81.2526385294118
"1704","VA","Lexington City",37.779976,-79.443495
"1705","FL","Liberty",30.321493,-84.880843
"1706","GA","Liberty",31.8059926666667,-81.525512
"1707","MT","Liberty",48.54870325,-111.18543475
"1708","TX","Liberty",30.1356564545455,-94.781362
"1709","OH","Licking",40.048037047619,-82.5120274285714
"1710","AL","Limestone",34.8086920909091,-86.9906227272727
"1711","TX","Limestone",31.54784,-96.5685058571429
"1712","AR","Lincoln",34.02652025,-91.6850655
"1713","CO","Lincoln",39.1420531666667,-103.4900195
"1714","GA","Lincoln",33.812714,-82.453456
"1715","ID","Lincoln",43.002988,-114.305483
"1716","KS","Lincoln",39.07660375,-98.2260725
"1717","KY","Lincoln",37.4306111666667,-84.66411
"1718","LA","Lincoln",32.5794275714286,-92.6704618571429
"1719","ME","Lincoln",43.9843561,-69.5501338333333
"1720","MN","Lincoln",44.3748454,-96.2362374
"1721","MO","Lincoln",39.046916,-90.9576635454546
"1722","MS","Lincoln",31.5048322,-90.429414
"1723","MT","Lincoln",48.6011207142857,-115.316861285714
"1724","NC","Lincoln",35.4810178333333,-81.2233421666667
"1725","NE","Lincoln",41.0332773333333,-100.758336222222
"1726","NM","Lincoln",33.6238379333333,-105.668655733333
"1727","NV","Lincoln",37.720352,-114.9493138
"1728","OK","Lincoln",35.6972109,-96.8846166
"1729","OR","Lincoln",44.6745545882353,-123.947548058824
"1730","SD","Lincoln",43.3006598571429,-96.7052785714286
"1731","TN","Lincoln",35.128058,-86.548469625
"1732","WA","Lincoln",47.5755908333333,-118.345470583333
"1733","WI","Lincoln",45.3280732,-89.6982616
"1734","WV","Lincoln",38.1943477142857,-82.0203568571429
"1735","WY","Lincoln",42.5219734375,-110.7737968125
"1736","IA","Linn",42.07182809375,-91.61630384375
"1737","KS","Linn",38.2271284285714,-94.8096384285714
"1738","MO","Linn",39.8574577777778,-93.1183507777778
"1739","OR","Linn",44.492972,-122.792836466667
"1740","TX","Lipscomb",36.3448026,-100.2192254
"1741","CT","Litchfield",41.787451,-73.2232305348837
"1742","AR","Little River",33.7338871666667,-94.2092805
"1743","TX","Live Oak",28.4040716,-98.0971744
"1744","IL","Livingston",40.9107667058824,-88.5468650588235
"1745","KY","Livingston",37.1785098571429,-88.3507215714286
"1746","LA","Livingston",30.4495083636364,-90.7867275454545
"1747","MI","Livingston",42.5695401666667,-83.8983716666667
"1748","MO","Livingston",39.7755812857143,-93.5572455714286
"1749","NY","Livingston",42.75073,-77.7763173478261
"1750","TX","Llano",30.7409627142857,-98.5397848571429
"1751","AR","Logan",35.2534286666667,-93.6600202222222
"1752","CO","Logan",40.727151375,-103.158321625
"1753","IL","Logan",40.1144678571429,-89.3731612142857
"1754","KS","Logan",38.9713053333333,-101.042736333333
"1755","KY","Logan",36.8314968333333,-86.8503071666667
"1756","ND","Logan",46.4524833333333,-99.3344066666667
"1757","NE","Logan",41.480166,-100.512463
"1758","OH","Logan",40.3897065,-83.7571505714286
"1759","OK","Logan",35.960431125,-97.412145625
"1760","WV","Logan",37.833621,-81.9428683529412
"1761","PR","Loiza",18.447406,-65.899357
"1762","GA","Long",31.780996,-81.773916
"1763","AR","Lonoke",34.7781426666667,-91.8936626666667
"1764","OH","Lorain",41.362006625,-82.122625875
"1765","NM","Los Alamos",35.856686,-106.2918685
"1766","CA","Los Angeles",33.8003781856061,-118.279268850379
"1767","TN","Loudon",35.7409298,-84.3010558
"1768","VA","Loudoun",39.0738931666667,-77.6222028888889
"1769","IA","Louisa",41.2241867142857,-91.2420277142857
"1770","VA","Louisa",37.94609225,-77.9078445
"1771","NE","Loup",41.91406,-99.454335
"1772","OK","Love",33.908731,-97.2331842
"1773","TX","Loving",31.825466,-103.65528
"1774","AL","Lowndes",32.13299625,-86.59071125
"1775","GA","Lowndes",30.8622912727273,-83.2543576363636
"1776","MS","Lowndes",33.4878954,-88.4693957
"1777","TX","Lubbock",33.5859663030303,-101.874407030303
"1778","IA","Lucas",41.0183952,-93.3314062
"1779","OH","Lucas",41.6556430869565,-83.565944
"1780","MI","Luce",46.4038755,-85.587065
"1781","GA","Lumpkin",34.534521,-84.002633
"1782","NM","Luna",32.1801846666667,-107.670612333333
"1783","VA","Lunenburg",36.9433232,-78.1975652
"1784","PR","Luquillo",18.366027,-65.708138
"1785","PA","Luzerne",41.19456305,-75.9418936166667
"1786","PA","Lycoming",41.2896460833333,-76.9602723333333
"1787","SD","Lyman",43.8569962857143,-99.7947535714286
"1788","VA","Lynchburg City",37.395438875,-79.178439875
"1789","TX","Lynn",33.16276175,-101.823924
"1790","IA","Lyon",43.37631,-96.232623
"1791","KS","Lyon",38.487124125,-96.1385875
"1792","KY","Lyon",37.059111,-88.084921
"1793","MN","Lyon",44.4211552,-95.8717548
"1794","NV","Lyon",39.1421882857143,-119.370431142857
"1795","MI","Mackinac",46.0433485,-85.0371487
"1796","MI","Macomb",42.62163915,-82.945513075
"1797","AL","Macon",32.3801441428571,-85.757629
"1798","GA","Macon",32.34479625,-84.02066675
"1799","IL","Macon",39.863201,-88.96494645
"1800","MO","Macon",39.8208343,-92.5671838
"1801","NC","Macon",35.0959008,-83.37
"1802","TN","Macon",36.5227185,-85.9458835
"1803","IL","Macoupin",39.251432,-89.9171838571429
"1804","CA","Madera",37.1861088333333,-119.798888916667
"1805","AL","Madison",34.7407230526316,-86.5674638684211
"1806","AR","Madison",36.032906625,-93.713566625
"1807","FL","Madison",30.5057988,-83.397311
"1808","GA","Madison",34.1024828333333,-83.2176983333333
"1809","IA","Madison",41.299250375,-93.98950425
"1810","ID","Madison",43.797793,-111.7116675
"1811","IL","Madison",38.829648,-89.9598106071429
"1812","IN","Madison",40.1427121176471,-85.7184411176471
"1813","KY","Madison",37.7040646666667,-84.2626811666667
"1814","LA","Madison",32.3719293333333,-91.165817
"1815","MO","Madison",37.452078,-90.286181
"1816","MS","Madison",32.6101365,-90.09416575
"1817","MT","Madison",45.3495943636364,-111.933978454545
"1818","NC","Madison",35.8491356666667,-82.65979
"1819","NE","Madison",41.9422638571429,-97.6636791428571
"1820","NY","Madison",42.920524173913,-75.674259
"1821","OH","Madison",39.8556443333333,-83.3923278333333
"1822","TN","Madison",35.5974197692308,-88.8355622307692
"1823","TX","Madison",30.964581,-95.9161833333333
"1824","VA","Madison",38.4176011111111,-78.2861333333333
"1825","KY","Magoffin",37.6928338888889,-83.0423664444444
"1826","IA","Mahaska",41.3226801111111,-92.5920943333333
"1827","MN","Mahnomen",47.280657,-95.87444875
"1828","OH","Mahoning",41.0332288235294,-80.7370876176471
"1829","OK","Major",36.3438758571429,-98.3563512857143
"1830","OR","Malheur",43.7968136153846,-117.557060076923
"1831","VA","Manassas City",38.752369,-77.4893386666667
"1832","VA","Manassas Park City",38.770823,-77.449443
"1833","FL","Manatee",27.4596881785714,-82.5056596071429
"1834","PR","Manati",18.44553,-66.490268
"1835","MI","Manistee",44.3481616,-86.1149178
"1836","WI","Manitowoc",44.1217733529412,-87.774454
"1837","WI","Marathon",44.887431,-89.7130215789474
"1838","AL","Marengo",32.2831121,-87.7932086
"1839","PR","Maricao",18.172947,-66.944111
"1840","AZ","Maricopa",33.3128577513228,-112.093193566138
"1841","MO","Maries",38.16338075,-91.905251
"1842","CA","Marin",38.0362987073171,-122.668887170732
"1843","WI","Marinette",45.3585745384615,-88.0042090769231
"1844","AL","Marion",34.1056756666667,-87.8245053333333
"1845","AR","Marion",36.3064797142857,-92.6671672857143
"1846","FL","Marion",29.2062810789474,-82.0959117894737
"1847","GA","Marion",32.254152,-84.489818
"1848","IA","Marion",41.3058335,-93.0885582857143
"1849","IL","Marion",38.6510110909091,-88.9393411818182
"1850","IN","Marion",39.7859691639344,-86.1422406393443
"1851","KS","Marion",38.3726516666667,-97.090118
"1852","KY","Marion",37.582149875,-85.30877125
"1853","MO","Marion",39.8346994,-91.5999756
"1854","MS","Marion",31.1971195,-89.88925575
"1855","OH","Marion",40.5843586666667,-83.140989
"1856","OR","Marion",44.9503982424242,-122.759539393939
"1857","SC","Marion",34.1110085,-79.3586183333333
"1858","TN","Marion",35.0853806,-85.5847476
"1859","TX","Marion",32.8008595,-94.327358
"1860","WV","Marion",39.5145787222222,-80.2245859444444
"1861","CA","Mariposa",37.571633625,-119.961797625
"1862","SC","Marlboro",34.62662,-79.6520285
"1863","MI","Marquette",46.4860311538462,-87.6596876923077
"1864","WI","Marquette",43.7871071428571,-89.445438
"1865","AL","Marshall",34.3335042,-86.2926333
"1866","IA","Marshall",42.0277122307692,-93.0160248461538
"1867","IL","Marshall",41.0174277777778,-89.3053842222222
"1868","IN","Marshall",41.3331985555556,-86.2740204444444
"1869","KS","Marshall",39.8256513333333,-96.5384889166667
"1870","KY","Marshall",36.91463425,-88.31245575
"1871","MN","Marshall",48.3354948181818,-96.6354186363636
"1872","MS","Marshall",34.830694,-89.513948125
"1873","OK","Marshall",33.994429,-96.737341
"1874","SD","Marshall",45.7352611666667,-97.612166
"1875","TN","Marshall",35.48289125,-86.775576
"1876","WV","Marshall",39.93177025,-80.660958875
"1877","MH","Marshall Islands",11.140496,166.410291
"1878","FL","Martin",27.1464215833333,-80.3148090833333
"1879","IN","Martin",38.7788486666667,-86.8671903333333
"1880","KY","Martin",37.8155348571429,-82.5484721428572
"1881","MN","Martin",43.7062162,-94.5785603
"1882","NC","Martin",35.8733425,-77.186983625
"1883","TX","Martin",32.254975,-101.872408
"1884","VA","Martinsville City",36.68000275,-79.865441
"1885","IL","Mason",40.2721137777778,-89.8785786666667
"1886","KY","Mason",38.6363162,-83.8580048
"1887","MI","Mason",43.9872028333333,-86.215009
"1888","TX","Mason",30.72812575,-99.17263825
"1889","WA","Mason",47.3733386666667,-123.094442666667
"1890","WV","Mason",38.7813626666667,-82.0436316666667
"1891","IL","Massac",37.217041,-88.7212696666667
"1892","TX","Matagorda",28.8422579230769,-95.9587938461539
"1893","AK","Matanuska Susitna",61.9084086,-149.615764
"1894","VA","Mathews",37.398996,-76.29497
"1895","HI","Maui",20.9051396315789,-156.603270421053
"1896","PR","Maunabo",18.007014,-65.898719
"1897","TN","Maury",35.640388125,-87.11620475
"1898","TX","Maverick",28.657793,-100.37881675
"1899","PR","Mayaguez",18.219023,-67.508068
"1900","OK","Mayes",36.3381683333333,-95.1728465833333
"1901","OK","Mcclain",35.0440122857143,-97.3736001428571
"1902","MT","Mccone",47.536087,-105.733535333333
"1903","SD","Mccook",43.6365736,-97.3656528
"1904","SC","Mccormick",33.7876904285714,-82.2547534285714
"1905","KY","Mccracken",37.0537935,-88.704328
"1906","KY","Mccreary",36.7693804285714,-84.4975258571428
"1907","TX","Mcculloch",31.207693,-99.345739
"1908","OK","Mccurtain",34.026537375,-94.8512005
"1909","MO","Mcdonald",36.6318426666667,-94.4061832222222
"1910","IL","Mcdonough",40.4903704545455,-90.6485273636364
"1911","NC","Mcdowell",35.6893904,-82.0417182
"1912","WV","Mcdowell",37.38217624,-81.6305766
"1913","GA","Mcduffie",33.4757653333333,-82.4752896666667
"1914","IL","Mchenry",42.3078489,-88.3920164
"1915","ND","Mchenry",48.1756177692308,-100.645387769231
"1916","GA","Mcintosh",31.4750084,-81.372043
"1917","ND","Mcintosh",46.096187,-99.5424178
"1918","OK","Mcintosh",35.3956236666667,-95.5989408333333
"1919","PA","Mckean",41.8415521,-78.58012395
"1920","ND","Mckenzie",47.7568325714286,-103.313928857143
"1921","NM","Mckinley",35.4817971363636,-108.388368363636
"1922","IL","Mclean",40.5001693225806,-88.8693219032258
"1923","KY","Mclean",37.5211881666667,-87.2530178333333
"1924","ND","Mclean",47.5703733846154,-101.136742230769
"1925","TX","Mclennan",31.5465506363636,-97.1789752424242
"1926","MN","Mcleod",44.844778,-94.18504875
"1927","TN","Mcminn",35.4084882857143,-84.6170385714286
"1928","TX","Mcmullen",28.350458,-98.56876
"1929","TN","Mcnairy",35.1815639,-88.5410423
"1930","KS","Mcpherson",38.3803766666667,-97.6151673333333
"1931","NE","Mcpherson",41.568548,-101.059489
"1932","SD","Mcpherson",45.808836,-99.1613026666667
"1933","KS","Meade",37.2534133333333,-100.320956666667
"1934","KY","Meade",37.9723877142857,-86.2393961428571
"1935","SD","Meade",44.5024801428571,-102.888810428571
"1936","MT","Meagher",46.629465,-110.953882
"1937","NC","Mecklenburg",35.2456276666667,-80.8152445862069
"1938","VA","Mecklenburg",36.6737048,-78.4054693
"1939","MI","Mecosta",43.6607494444444,-85.3132802222222
"1940","OH","Medina",41.1123003333333,-81.9037011333333
"1941","TX","Medina",29.3371656666667,-99.0028328888889
"1942","MN","Meeker",45.1450717142857,-94.5175875714286
"1943","OH","Meigs",39.0670022727273,-81.9635857272727
"1944","TN","Meigs",35.4382413333333,-84.8686186666667
"1945","SD","Mellette",43.6043873333333,-100.729449333333
"1946","IL","Menard",40.0157905,-89.822224
"1947","TX","Menard",30.916294,-99.8027376666667
"1948","CA","Mendocino",39.3267428928571,-123.489096571429
"1949","KY","Menifee",37.95940825,-83.606243
"1950","MI","Menominee",45.5582932857143,-87.525185
"1951","WI","Menominee",44.877695,-88.5968425
"1952","CA","Merced",37.2910576521739,-120.633031565217
"1953","IL","Mercer",41.2011089166667,-90.66478075
"1954","KY","Mercer",37.8081576666667,-84.831561
"1955","MO","Mercer",40.4142835,-93.5775005
"1956","ND","Mercer",47.323376,-101.7988908
"1957","NJ","Mercer",40.2714649230769,-74.7077813076923
"1958","OH","Mercer",40.4804788,-84.623585
"1959","PA","Mercer",41.30920665,-80.2930859
"1960","WV","Mercer",37.41829615,-81.1480409
"1961","GA","Meriwether",33.0134508333333,-84.668407
"1962","NE","Merrick",41.1835636666667,-98.0083923333333
"1963","NH","Merrimack",43.3216711785714,-71.7053952857143
"1964","CO","Mesa",39.0880537777778,-108.516033277778
"1965","KY","Metcalfe",36.9977334,-85.6643894
"1966","IN","Miami",40.7631471,-86.0572339
"1967","KS","Miami",38.5792781666667,-94.8137353333333
"1968","OH","Miami",40.0535151428571,-84.2504066428571
"1969","FL","Miami-Dade",25.6822508174603,-80.3580592619048
"1970","CT","Middlesex",41.4626403913043,-72.5346894782609
"1971","MA","Middlesex",42.4344479035088,-71.3494215350877
"1972","NJ","Middlesex",40.4719639607843,-74.3948472156863
"1973","VA","Middlesex",37.6172991666667,-76.46228375
"1974","MI","Midland",43.6705797272727,-84.3582048181818
"1975","TX","Midland",31.9164830909091,-102.066994181818
"1976","PA","Mifflin",40.5609165454545,-77.6753293636364
"1977","TX","Milam",30.7784408888889,-96.9660963333333
"1978","UT","Millard",39.2009015833333,-112.557033166667
"1979","MN","Mille Lacs",45.845940125,-93.61533325
"1980","AR","Miller",33.3627435,-93.91033175
"1981","GA","Miller",31.16251,-84.713359
"1982","MO","Miller",38.2256025555556,-92.433998
"1983","IA","Mills",41.057595875,-95.600183875
"1984","TX","Mills",31.488327,-98.5899525
"1985","WI","Milwaukee",43.0305785740741,-87.91316
"1986","SD","Miner",44.01731325,-97.642973
"1987","CO","Mineral",37.761293,-106.981852
"1988","MT","Mineral",47.2714805,-115.122200833333
"1989","NV","Mineral",38.60470375,-118.514339
"1990","WV","Mineral",39.4905465,-78.881814625
"1991","WV","Mingo",37.73601,-82.1292242962963
"1992","ID","Minidoka",42.67784075,-113.689449
"1993","SD","Minnehaha",43.6389245151515,-96.7577686363636
"1994","MI","Missaukee",44.30510175,-85.059319
"1995","AR","Mississippi",35.71008505,-90.0504946
"1996","MO","Mississippi",36.8436171666667,-89.2947846666667
"1997","MT","Missoula",46.9891971764706,-113.944132411765
"1998","GA","Mitchell",31.2736716,-84.1734508
"1999","IA","Mitchell",43.37637275,-92.787826375
"2000","KS","Mitchell",39.4009673333333,-98.2408833333333
"2001","NC","Mitchell",35.958273,-82.130975
"2002","TX","Mitchell",32.360573,-100.900917
"2003","AL","Mobile",30.6672823387097,-88.1680394032258
"2004","PR","Moca",18.383727,-67.080799
"2005","CA","Modoc",41.4556578,-120.657386
"2006","CO","Moffat",40.570502,-107.977700285714
"2007","AZ","Mohave",35.2786773333333,-114.115544833333
"2008","MO","Moniteau",38.641284875,-92.617792
"2009","NJ","Monmouth",40.2950223,-74.1583364833333
"2010","CA","Mono",38.0278164285714,-119.123642714286
"2011","IA","Monona",42.0502381,-95.947019
"2012","WV","Monongalia",39.6145573809524,-80.0337202857143
"2013","AL","Monroe",31.5418644666667,-87.3612201333333
"2014","AR","Monroe",34.713443,-91.214856
"2015","FL","Monroe",24.8327006153846,-81.1445503076923
"2016","GA","Monroe",32.9780634,-83.8915014
"2017","IA","Monroe",41.0202596666667,-92.949125
"2018","IL","Monroe",38.2800472857143,-90.1512381428571
"2019","IN","Monroe",39.175124875,-86.53307175
"2020","KY","Monroe",36.7077212,-85.758247
"2021","MI","Monroe",41.9011259444444,-83.5332529444444
"2022","MO","Monroe",39.4823163333333,-91.9749101666667
"2023","MS","Monroe",33.873709,-88.4036491111111
"2024","NY","Monroe",43.1894004179104,-77.6582620149254
"2025","OH","Monroe",39.7341349230769,-81.0762004615385
"2026","PA","Monroe",41.0637612647059,-75.3411025588235
"2027","TN","Monroe",35.4436808,-84.3102424
"2028","WI","Monroe",43.9331818,-90.567612
"2029","WV","Monroe",37.5372590833333,-80.53461875
"2030","TX","Montague",33.6343804285714,-97.7229111428571
"2031","MI","Montcalm",43.3225148333333,-85.1502811111111
"2032","CA","Monterey",36.4505203714286,-121.472378171429
"2033","CO","Montezuma",37.416888375,-108.591404375
"2034","AL","Montgomery",32.2670997272727,-86.22541925
"2035","AR","Montgomery",34.567062625,-93.661516
"2036","GA","Montgomery",32.1315732,-82.5208208
"2037","IA","Montgomery",41.0554736666667,-95.1017466666667
"2038","IL","Montgomery",39.2045078125,-89.4890260625
"2039","IN","Montgomery",40.0502521764706,-86.9144327647059
"2040","KS","Montgomery",37.1432522,-95.7828621
"2041","KY","Montgomery",38.0107543333333,-83.8554156666667
"2042","MD","Montgomery",39.1168354383562,-77.1586888767123
"2043","MO","Montgomery",38.95634075,-91.43082075
"2044","MS","Montgomery",33.50769925,-89.580995
"2045","NC","Montgomery",35.3604261666667,-79.8638426666667
"2046","NY","Montgomery",42.9163396666667,-74.4181422666667
"2047","OH","Montgomery",39.755749754386,-84.2421405438596
"2048","PA","Montgomery",40.2032364235294,-75.3378776470588
"2049","TN","Montgomery",36.4675196,-87.3840958
"2050","TX","Montgomery",30.2521285384615,-95.4914493076923
"2051","VA","Montgomery",37.1561779090909,-80.3856472727273
"2052","MI","Montmorency",45.0010886666667,-84.1381093333333
"2053","PA","Montour",40.9955606666667,-76.6352036666667
"2054","CO","Montrose",38.3704583333333,-108.335391666667
"2055","SD","Moody",43.968708,-96.68294025
"2056","NC","Moore",35.2642764,-79.4455062
"2057","TN","Moore",35.282767,-86.305403
"2058","TX","Moore",35.9550445,-101.9084645
"2059","NM","Mora",36.0080413333333,-105.027401
"2060","LA","Morehouse",32.7906802857143,-91.7501482857143
"2061","AL","Morgan",34.4954311538462,-86.8810908461539
"2062","CO","Morgan",40.308704125,-103.81420275
"2063","GA","Morgan",33.65665,-83.4976854
"2064","IL","Morgan",39.7218942727273,-90.2389294545455
"2065","IN","Morgan",39.5026861666667,-86.4969221666667
"2066","KY","Morgan",37.9335011111111,-83.2050346666667
"2067","MO","Morgan",38.402978,-92.85909075
"2068","OH","Morgan",39.588976,-81.861444
"2069","TN","Morgan",36.12706125,-84.59907775
"2070","UT","Morgan",41.0796695,-111.5948525
"2071","WV","Morgan",39.5652273333333,-78.345524
"2072","PR","Morovis",18.316976,-66.415207
"2073","NE","Morrill",41.6871335,-103.071493
"2074","KS","Morris",38.7107052,-96.6742974
"2075","NJ","Morris",40.8532080714286,-74.5273101607143
"2076","TX","Morris",33.087357,-94.7211398
"2077","MN","Morrison",46.0068536153846,-94.3514161538462
"2078","OH","Morrow",40.5252432222222,-82.7947964444444
"2079","OR","Morrow",45.4757154,-119.6693242
"2080","KS","Morton",37.092142,-101.766804
"2081","ND","Morton",46.7355272857143,-101.419394285714
"2082","TX","Motley",33.9956116666667,-100.819228333333
"2083","IL","Moultrie",39.6385758,-88.6816508
"2084","ND","Mountrail",48.1693645714286,-102.371303428571
"2085","MN","Mower",43.6633802857143,-92.7583267857143
"2086","KY","Muhlenberg",37.2228992857143,-87.0986948571429
"2087","OR","Multnomah",45.5504528947368,-122.505534017544
"2088","GA","Murray",34.8629846,-84.7572352
"2089","MN","Murray",43.9726575,-95.70541275
"2090","OK","Murray",34.5024366666667,-97.0444326666667
"2091","IA","Muscatine",41.4823516,-91.0750736
"2092","GA","Muscogee",32.5007183,-84.91269745
"2093","MI","Muskegon",43.2921572,-86.1827186
"2094","OH","Muskingum",39.9549887222222,-81.9826095
"2095","OK","Muskogee",35.6324114285714,-95.3980490714286
"2096","MT","Musselshell",46.49977275,-108.195432
"2097","TX","Nacogdoches",31.63879775,-94.6622959166667
"2098","PR","Naguabo",18.2138595,-65.760684
"2099","NE","Nance",41.4440676666667,-97.900212
"2100","MA","Nantucket",41.2797966666667,-70.0494046666667
"2101","CA","Napa",38.4934254545455,-122.400164363636
"2102","PR","Naranjito",18.298017,-66.229751
"2103","NC","Nash",35.9724461111111,-77.9567246666667
"2104","FL","Nassau",30.5986432857143,-81.7561974285714
"2105","NY","Nassau",40.7235478363636,-73.6142973272727
"2106","LA","Natchitoches",31.7205734705882,-93.0873861764706
"2107","WY","Natrona",42.968256,-106.556278214286
"2108","AZ","Navajo",34.9011741724138,-110.232106
"2109","TX","Navarro",32.0502168181818,-96.5268999090909
"2110","KY","Nelson",37.7935934444444,-85.4380608888889
"2111","ND","Nelson",47.92896675,-98.17436225
"2112","VA","Nelson",37.7803669333333,-78.8965716666667
"2113","KS","Nemaha",39.775468,-95.9617753333333
"2114","NE","Nemaha",40.4112875,-95.8123755
"2115","KS","Neosho",37.5604236666667,-95.3168546666667
"2116","MS","Neshoba",32.699154,-89.114395
"2117","KS","Ness",38.516886,-99.9215557142857
"2118","AR","Nevada",33.7203374285714,-93.3127202857143
"2119","CA","Nevada",39.2776769333333,-120.737055533333
"2120","DE","New Castle",39.6259618148148,-75.6086711111111
"2121","NC","New Hanover",34.1625960666667,-77.8707063333333
"2122","CT","New Haven",41.3919048846154,-72.9410820128205
"2123","VA","New Kent",37.4904628,-77.0067116
"2124","CT","New London",41.4814136153846,-72.0868492820513
"2125","MO","New Madrid",36.6255197142857,-89.7015772857143
"2126","NY","New York",40.7677564876543,-73.9788406728395
"2127","MI","Newaygo",43.5773474285714,-85.8218422857143
"2128","SC","Newberry",34.2853414444444,-81.5574133333333
"2129","RI","Newport",41.5320255,-71.27077775
"2130","VA","Newport News City",37.1214867272727,-76.5061031818182
"2131","AR","Newton",35.9519487,-93.1840212
"2132","GA","Newton",33.5593993333333,-83.8422341666667
"2133","IN","Newton",40.9992665555556,-87.3858445555556
"2134","MO","Newton",36.8905046363636,-94.2853277272727
"2135","MS","Newton",32.4002522857143,-89.1046315714286
"2136","TX","Newton",30.7858461666667,-93.7097791666667
"2137","ID","Nez Perce",46.4041758,-116.7277994
