"","state","county","latitude","longitude","lagi"
"763","IN","Crawford",38.295334,-86.456817625,12.0372633850831
"764","IN","Daviess",38.7500671666667,-87.0779895,13.369901350513
"765","IN","Dearborn",39.1422333333333,-84.9608816666667,14.0966112707013
"766","IN","Decatur",39.3138851666667,-85.4481505,13.2278812806761
"767","IN","Delaware",40.2082130714286,-85.4040809285714,14.5619264305285
"768","IN","Dubois",38.345847,-86.8822463333333,14.0594045225777
"769","IN","Elkhart",41.6104356923077,-85.8720363846154,15.2793007708873
"770","IN","Fayette",39.6333023333333,-85.2043256666667,12.9006712722324
"771","IN","Floyd",38.321181,-85.9115325,14.5783470341183
"772","IN","Fountain",40.107991,-87.208674125,12.809111841374
"773","IN","Franklin",39.4102411428571,-85.0276175714286,13.2228908326183
"774","IN","Fulton",41.03022625,-86.223950625,12.9667499616336
"775","IN","Gibson",38.3171043636364,-87.5465295454545,13.5577289769445
"776","IN","Grant",40.4971904545455,-85.6298842727273,14.0100735484028
"777","IN","Greene",39.0499625833333,-86.9615379166667,13.3577548161858
"778","IN","Hamilton",40.0641167692308,-86.0767932307692,16.3755447016837
"779","IN","Hancock",39.843372625,-85.769396875,14.5864489904955
"780","IN","Harrison",38.2075945384615,-86.1082081538461,13.6233640944512
"781","IN","Hendricks",39.7543529166667,-86.5234274166667,15.2954707932131
"782","IN","Henry",39.9186531333333,-85.4105326,13.741886622492
"783","IN","Howard",40.4527871111111,-86.1318524444444,14.4267836882994
"784","IN","Huntington",40.836832,-85.4655936666667,13.5628326291102
"785","IN","Jackson",38.895933,-86.0824217777778,13.7834418084388
"786","IN","Jasper",41.068494,-87.1157186666667,13.572693496018
"787","IN","Jay",40.4339331666667,-85.037502,12.7923248003403
"788","IN","Jefferson",38.816803,-85.4394346,13.4303126750923
"789","IN","Jennings",38.982012875,-85.634451125,13.1245589653362
"790","IN","Johnson",39.4736314444444,-86.0817721111111,15.2192815590542
"791","IN","Knox",38.7383268333333,-87.36024225,13.5622956105547
"792","IN","Kosciusko",41.2348783125,-85.879243375,14.4648322797842
"793","IN","Lake",41.498674625,-87.3992400625,16.2538140378665
"794","IN","Lawrence",38.8451031,-86.520717,13.6860690759557
"795","IN","Madison",40.1427121176471,-85.7184411176471,14.7417440959108
"796","IN","Marion",39.7859691639344,-86.1422406393443,16.8970644551987
"797","IN","Marshall",41.3331985555556,-86.2740204444444,13.8224831925503
"798","IN","Martin",38.7788486666667,-86.8671903333333,12.2338288532001
"799","IN","Miami",40.7631471,-86.0572339,13.3322968586838
"800","IN","Monroe",39.175124875,-86.53307175,14.9025295702163
"801","IN","Montgomery",40.0502521764706,-86.9144327647059,13.6018939805736
"802","IN","Morgan",39.5026861666667,-86.4969221666667,14.3829964381771
"803","IN","Newton",40.9992665555556,-87.3858445555556,12.6486022977752
"804","IN","Noble",41.3846112727273,-85.4320807272727,13.7456394437922
"805","IN","Ohio",38.958134,-84.984085,11.7438705053765
"806","IN","Orange",38.55186875,-86.52228275,12.7183212563697
"807","IN","Owen",39.3436151666667,-86.7759238333333,12.8745146509208
"808","IN","Parke",39.7556621111111,-87.2492735555555,12.5985605798478
"809","IN","Perry",38.054826375,-86.63383875,12.8034795538093
"810","IN","Pike",38.3688091666667,-87.1875201666667,12.4807758557538
"811","IN","Porter",41.4586223,-87.0940228,15.4276019468139
"812","IN","Posey",38.1079321666667,-87.8275551666667,13.4614749849625
"813","IN","Pulaski",41.0440968,-86.6880346,12.59394727773
"814","IN","Putnam",39.702308,-86.845256375,13.4555846209839
"815","IN","Randolph",40.1387985555556,-85.0552565555556,13.0550519486428
"816","IN","Ripley",39.1223068181818,-85.2362498181818,13.3107846265262
"817","IN","Rush",39.6424825,-85.485244625,12.7858691405411
"818","IN","Scott",38.705128,-85.7188613333333,12.878963545909
"819","IN","Shelby",39.562740125,-85.7881975,13.8424737615425
"820","IN","Spencer",38.0491693333333,-86.9783721333333,13.0413008165239
"821","IN","Starke",41.27792,-86.6501453333333,12.9390845625851
"822","IN","Steuben",41.6374235,-85.0214648333333,13.577376457711
"823","IN","Sullivan",39.0898892727273,-87.4223340909091,12.8761968189326
"824","IN","Switzerland",38.841555,-84.9787804,11.9316357998284
"825","IN","Tippecanoe",40.3846363529412,-86.8733263529412,15.158620761853
"826","IN","Tipton",40.3159858333333,-86.0602043333333,12.9016369026057
"827","IN","Union",39.607982,-84.927749,11.8026579339217
"828","IN","Vanderburgh",37.9974812162162,-87.5680958378378,15.2835139300107
"829","IN","Vermillion",39.8440383333333,-87.4500338888889,12.6548685983604
"830","IN","Vigo",39.4510476086957,-87.3799945217391,14.54359621907
"831","IN","Wabash",40.8552738,-85.7812484,13.4381196554836
"832","IN","Warren",40.304125,-87.40616975,12.2791046819297
"833","IN","Warrick",38.092261625,-87.274052375,14.4578132907584
"834","IN","Washington",38.550758,-86.1365776666667,13.0843520126943
"835","IN","Wayne",39.8565245,-85.0351094285714,14.0485806774731
"836","IN","Wells",40.72188625,-85.20949575,13.3455853256454
"837","IN","White",40.7636612222222,-86.835978,13.2002110623926
"838","IN","Whitley",41.15462825,-85.49826675,13.6025957640855
"839","KS","Allen",37.8678024285714,-95.2851822857143,12.4002939519572
"840","KS","Anderson",38.2107148333333,-95.2857976666667,11.9258096502049
"841","KS","Atchison",39.5027698333333,-95.2984861666667,12.6491899295878
"842","KS","Barber",37.236921375,-98.624044125,12.0121116120792
"843","KS","Barton",38.4739898571429,-98.808558,13.4030978712267
"844","KS","Bourbon",37.8715624285714,-94.8599262857143,12.3705314422683
"845","KS","Brown",39.7827417142857,-95.5862331428571,12.3089631131294
"846","KS","Butler",37.7844026,-96.9094435333333,14.4189824528421
"847","KS","Chase",38.3408818,-96.6308918,10.8492011550835
"848","KS","Chautauqua",37.0752544,-96.1862716,11.0783661966577
"849","KS","Cherokee",37.1856893333333,-94.814239,12.8108884874252
"850","KS","Cheyenne",39.715407,-101.721025,11.0188586250192
"851","KS","Clark",37.2838926666667,-99.8675356666667,10.7593273975011
"852","KS","Clay",39.3065044,-97.133983,12.2041307612928
"853","KS","Cloud",39.484186,-97.6231995,12.1198663988816
"854","KS","Coffey",38.2081556,-95.7264204,12.3470903208817
"855","KS","Comanche",37.2155843333333,-99.3594103333333,10.7859525919262
"856","KS","Cowley",37.2983983333333,-96.864114,13.4679128622971
"857","KS","Crawford",37.4999325384615,-94.7719206153846,13.5035125686301
"858","KS","Decatur",39.78044175,-100.368006,11.1252462460259
"859","KS","Dickinson",38.89224425,-97.123144,12.9395072777678
"860","KS","Doniphan",39.7889894285714,-95.1315197142857,12.0493837471499
"861","KS","Douglas",38.903999875,-95.290673,14.8110334537255
"862","KS","Edwards",37.922406,-99.34875025,11.314974401288
"863","KS","Elk",37.3884564,-96.2885102,10.772497979829
"864","KS","Ellis",38.8532598571429,-99.232592,13.5540548806065
"865","KS","Ellsworth",38.6785626,-98.2619372,11.7911327934595
"866","KS","Finney",38.0016313333333,-100.792822,13.6618569212573
"867","KS","Ford",37.7025584,-99.840656,13.467384680681
"868","KS","Franklin",38.53858725,-95.26926575,13.1732180756226
"869","KS","Geary",39.0893526666667,-96.831736,13.4107177238293
"870","KS","Gove",39.056674,-100.4107118,11.2908313627916
"871","KS","Graham",39.3566785,-99.89434625,11.075907768349
"872","KS","Grant",37.562467,-101.308565,12.1218047744116
"873","KS","Gray",37.710999,-100.399182,12.0397760012094
"874","KS","Greeley",38.469704,-101.747853,10.5159668300286
"875","KS","Greenwood",37.8516972222222,-96.1674957777778,11.7155805538571
"876","KS","Hamilton",37.9952766666667,-101.774556,10.5833975063141
"877","KS","Harper",37.1864935714286,-98.0183051428571,12.1529724565334
"878","KS","Harvey",38.0508085714286,-97.4115561428571,13.5866682998209
"879","KS","Haskell",37.4616295,-100.9236285,11.3898647769747
"880","KS","Hodgeman",38.0727145,-99.8016065,10.8367337250597
"881","KS","Jackson",39.4394905555556,-95.7505527777778,12.5569513235284
"882","KS","Jefferson",39.2256804444444,-95.3938305555556,12.9583633516248
"883","KS","Jewell",39.7745471428571,-98.1540751428571,11.085291432091
"884","KS","Johnson",38.9233742608696,-94.7806802391304,17.0154020350543
"885","KS","Kearny",37.951749,-101.2279895,11.5321200643176
"886","KS","Kingman",37.52273,-98.159514,12.1940152463669
"887","KS","Kiowa",37.604411,-99.2617556666667,11.0465631979108
"888","KS","Labette",37.15348675,-95.315244875,12.9198578886268
"889","KS","Lane",38.5265895,-100.5327185,10.9342848471758
"890","KS","Leavenworth",39.207898,-94.9977748571429,14.4232332835257
"891","KS","Lincoln",39.07660375,-98.2260725,10.9406144323503
"892","KS","Linn",38.2271284285714,-94.8096384285714,12.0668450603608
"893","KS","Logan",38.9713053333333,-101.042736333333,11.3192072118407
"894","KS","Lyon",38.487124125,-96.1385875,13.3267219914002
"895","KS","Marion",38.3726516666667,-97.090118,12.431713077043
"896","KS","Marshall",39.8256513333333,-96.5384889166667,12.4558191786389
"897","KS","Meade",37.2534133333333,-100.320956666667,11.7321493443976
"898","KS","Miami",38.5792781666667,-94.8137353333333,13.7285235443142
"899","KS","Mitchell",39.4009673333333,-98.2408833333333,11.9910460623179
"900","KS","Montgomery",37.1432522,-95.7828621,13.3525683381786
"901","KS","Morris",38.7107052,-96.6742974,11.6524786899132
"902","KS","Morton",37.092142,-101.766804,11.3127413177909
"903","KS","Nemaha",39.775468,-95.9617753333333,12.5025670252943
"904","KS","Neosho",37.5604236666667,-95.3168546666667,12.6253716228938
"905","KS","Ness",38.516886,-99.9215557142857,11.4863042438094
"906","KS","Norton",39.7785125,-99.8772575,11.6420132493752
"907","KS","Osage",38.6721683333333,-95.6591994444444,12.7048762940688
"908","KS","Osborne",39.4050292,-98.797956,11.3535427887553
"909","KS","Ottawa",39.11644225,-97.67671825,11.786686082081
"910","KS","Pawnee",38.15179875,-99.2836575,11.8557347230473
"911","KS","Phillips",39.747557875,-99.34582925,11.6992141423253
"912","KS","Pottawatomie",39.36309075,-96.3222791666667,13.188811948235
"913","KS","Pratt",37.6639304,-98.7967438,12.4384098058122
"914","KS","Rawlins",39.82618125,-101.06813175,11.2838518656252
"915","KS","Reno",37.9713946666667,-98.0287118,14.1481712541712
"916","KS","Republic",39.8231292222222,-97.5736666666667,11.597266613404
"917","KS","Rice",38.3336275,-98.24660575,12.3049537148402
"918","KS","Riley",39.27987575,-96.7055455,14.1328662318932
"919","KS","Rooks",39.325479,-99.335225,11.6554141212625
"920","KS","Rush",38.541607625,-99.31889225,11.1826420380981
"921","KS","Russell",38.960743,-98.7972655,11.929238191018
"922","KS","Saline",38.7696212857143,-97.6480837142857,14.1319943500263
"923","KS","Scott",38.482307,-100.906427,12.106567177799
"924","KS","Sedgwick",37.6857949464286,-97.3949023035714,16.4438962909625
"925","KS","Seward",37.0897003333333,-100.837753,12.9855947505868
"926","KS","Shawnee",39.0356472553191,-95.7535338723404,15.2952929853019
"927","KS","Sheridan",39.448069,-100.5041175,11.330047753551
"928","KS","Sherman",39.3632996666667,-101.753472,11.8338996534295
"929","KS","Smith",39.7631156666667,-98.7628485,11.3922482452005
"930","KS","Stafford",38.03683425,-98.78993275,11.5175049630439
"931","KS","Stanton",37.54964,-101.806292,11.0785051724066
"932","KS","Stevens",37.2842345,-101.243794,11.8684157074272
"933","KS","Sumner",37.2687135,-97.5063806666667,13.1885330674622
"934","KS","Thomas",39.4048238,-101.0335938,12.2718510227285
"935","KS","Trego",38.9498373333333,-99.8779816666667,11.2353521266667
"936","KS","Wabaunsee",38.9514628571429,-96.1913161428571,11.9813653722398
"937","KS","Wallace",38.908882,-101.758107,10.681113739674
"938","KS","Washington",39.7702417272727,-97.0813000909091,11.774604879597
"939","KS","Wichita",38.480788,-101.288491,11.1193790462556
"940","KS","Wilson",37.573111,-95.7382598571429,12.0785574052294
"941","KS","Woodson",37.90297525,-95.70097775,11.0200543565644
"942","KS","Wyandotte",39.0988721764706,-94.7139246470588,14.7566183824857
"943","KY","Adair",37.084279625,-85.33527375,12.3521969140122
"944","KY","Allen",36.73099025,-86.14662375,12.5860626683294
"945","KY","Anderson",38.006484,-84.979923,13.0781146851224
"946","KY","Ballard",37.0714026666667,-88.9326023333333,12.0134825472594
"947","KY","Barren",36.9382704444444,-85.923644,13.5133508552207
"948","KY","Bath",38.130183,-83.7497204,11.9750922159477
"949","KY","Bell",36.7503209090909,-83.7059857272727,12.6464414696462
"950","KY","Boone",38.965035875,-84.729009375,15.0636764044393
"951","KY","Bourbon",38.21984675,-84.169586,12.8683352704257
"952","KY","Boyd",38.3755975,-82.6947018333333,13.7655710835908
"953","KY","Boyle",37.6090503333333,-84.898715,13.2635590740711
"954","KY","Bracken",38.690613,-84.061536,11.9077878961605
"955","KY","Breathitt",37.5119526666667,-83.3115872222222,12.0695768634416
"956","KY","Breckinridge",37.7744186428571,-86.3928449285714,12.719635519606
"957","KY","Bullitt",37.9791102,-85.6769966,14.338686402819
"958","KY","Butler",37.2207371,-86.7050984,12.1769630423836
"959","KY","Caldwell",37.1708895,-87.926819,12.3041789126365
"960","KY","Calloway",36.6391944285714,-88.2551995714286,13.4094682833275
"961","KY","Campbell",39.0109133636364,-84.4016521818182,14.7066405977159
"962","KY","Carlisle",36.84763675,-89.002029,11.51331538894
"963","KY","Carroll",38.66926425,-85.04988175,12.1971933409236
"964","KY","Carter",38.2911635555556,-83.0828932222222,12.9164898372551
"965","KY","Casey",37.258536,-84.8910216666667,12.1263040669465
"966","KY","Christian",36.8290438,-87.5079606,13.9835556898394
"967","KY","Clark",37.9673046666667,-84.158752,13.4792934887851
"968","KY","Clay",37.1480663333333,-83.7417094444445,12.2969959442999
"969","KY","Clinton",36.748735,-85.1586605,11.6854744251154
"970","KY","Crittenden",37.31285,-88.149208,11.8791159918076
"971","KY","Cumberland",36.8282394,-85.4460132,11.3641005778983
"972","KY","Daviess",37.7372333333333,-87.0916586666667,14.6122791928912
"973","KY","Edmonson",37.2305152857143,-86.2628622857143,12.0651482778004
"974","KY","Elliott",38.131568,-83.079708,11.2222656300478
"975","KY","Estill",37.709292,-83.9615276666667,12.1489254080984
"976","KY","Fayette",38.0278421428571,-84.4812272040816,15.8823707857885
"977","KY","Fleming",38.3451484285714,-83.701395,12.2967676463061
"978","KY","Floyd",37.4981001818182,-82.7312276363636,13.2632585904291
"979","KY","Franklin",38.2334643333333,-84.8742422222222,13.9646251493878
"980","KY","Fulton",36.547805,-89.144572,11.3729389973912
"981","KY","Gallatin",38.7421326666667,-84.859701,11.7937792778284
"982","KY","Garrard",37.64490075,-84.52586175,12.5432053782615
"983","KY","Grant",38.6534893333333,-84.6320091666667,12.9636395901764
"984","KY","Graves",36.7518939166667,-88.6670345,13.3788395719298
"985","KY","Grayson",37.4695351428571,-86.3454228571429,12.8354676623592
"986","KY","Green",37.3153435,-85.5666885,11.8778046617994
"987","KY","Greenup",38.578998875,-82.8455585,13.5514681862621
"988","KY","Hancock",37.827685,-86.80275125,12.0875762304792
"989","KY","Hardin",37.691407,-85.9912133333333,14.626991289286
"990","KY","Harlan",36.8641236538462,-83.2260534615385,12.8183052801427
"991","KY","Harrison",38.399515,-84.335117,12.7111115585344
"992","KY","Hart",37.2696775,-85.8675833333333,12.35822275412
"993","KY","Henderson",37.793642625,-87.585369125,13.7964276316212
"994","KY","Henry",38.4587049090909,-85.142894,12.6066056105928
"995","KY","Hickman",36.7067435,-89.040687,11.3391790364459
"996","KY","Hopkins",37.2768324,-87.5293528,13.8293276606358
"997","KY","Jackson",37.408092625,-83.99054975,11.9306945675346
"998","KY","Jefferson",38.2045605342466,-85.678813739726,16.8392298165779
"999","KY","Jessamine",37.88514225,-84.6182045,13.9937897888901
"1000","KY","Johnson",37.8364617,-82.812871,12.815653417468
"1001","KY","Kenton",38.9842012727273,-84.5360225454545,15.3446427781474
"1002","KY","Knott",37.33237,-82.9296496666667,12.2467490294497
"1003","KY","Knox",36.8717986111111,-83.8382366666667,12.85075148513
"1004","KY","Larue",37.4944595,-85.67420175,12.3920583145917
"1005","KY","Laurel",37.1266856363636,-84.1049431818182,13.7541690542494
"1006","KY","Lawrence",38.092412625,-82.74451275,12.3695129004773
"1007","KY","Lee",37.5979433333333,-83.6892678333333,11.2390016455427
"1008","KY","Leslie",37.0910889444444,-83.4007171111111,11.9188371400192
"1009","KY","Letcher",37.1410265416667,-82.8233949166667,12.7388720673062
"1010","KY","Lewis",38.52554775,-83.330480875,12.022636467777
"1011","KY","Lincoln",37.4306111666667,-84.66411,12.7654541203021
"1012","KY","Livingston",37.1785098571429,-88.3507215714286,12.0677009862634
"1013","KY","Logan",36.8314968333333,-86.8503071666667,13.0602049549168
"1014","KY","Lyon",37.059111,-88.084921,11.897248649325
"1015","KY","Madison",37.7040646666667,-84.2626811666667,14.2828719495725
"1016","KY","Magoffin",37.6928338888889,-83.0423664444444,11.9754071250046
"1017","KY","Marion",37.582149875,-85.30877125,12.6353909896605
"1018","KY","Marshall",36.91463425,-88.31245575,13.4053187968107
"1019","KY","Martin",37.8155348571429,-82.5484721428572,11.8282762049693
"1020","KY","Mason",38.6363162,-83.8580048,12.7492279862867
"1021","KY","Meade",37.9723877142857,-86.2393961428571,13.2199527759968
"1022","KY","Menifee",37.95940825,-83.606243,11.1846297096331
"1023","KY","Mercer",37.8081576666667,-84.831561,12.9110471072408
"1024","KY","Metcalfe",36.9977334,-85.6643894,11.7140524199665
"1025","KY","Monroe",36.7077212,-85.758247,11.9100962702536
"1026","KY","Montgomery",38.0107543333333,-83.8554156666667,13.0624923465669
"1027","KY","Morgan",37.9335011111111,-83.2050346666667,11.9866720804948
"1028","KY","Muhlenberg",37.2228992857143,-87.0986948571429,13.1639409264214
"1029","KY","Nelson",37.7935934444444,-85.4380608888889,13.7650243062512
"1030","KY","Nicholas",38.318959,-83.9405965,11.5563775976428
"1031","KY","Ohio",37.4541118181818,-86.8207618181818,12.8832911354025
"1032","KY","Oldham",38.3974771428571,-85.4635774285714,14.6833939323892
"1033","KY","Owen",38.547668,-84.9108723333333,12.0415988653798
"1034","KY","Owsley",37.4130196666667,-83.692027,10.6378726411123
"1035","KY","Pendleton",38.713202,-84.3989633333333,12.482544618954
"1036","KY","Perry",37.2690907307692,-83.2111226538461,13.109326768892
"1037","KY","Pike",37.4719650232558,-82.3561103488372,13.8743019710682
"1038","KY","Powell",37.8286326666667,-83.7795296666667,12.0336340905902
"1039","KY","Pulaski",37.0715795454545,-84.5936085454545,13.8321188731873
"1040","KY","Robertson",38.531698,-84.035565,10.2527349806461
"1041","KY","Rockcastle",37.3500181666667,-84.3186936666667,12.2545294207984
"1042","KY","Rowan",38.1725264,-83.416412,12.7555832620538
"1043","KY","Russell",36.9821765,-85.097139,12.4556088270003
"1044","KY","Scott",38.3098883333333,-84.6012123333333,13.992559069995
"1045","KY","Shelby",38.1992536666667,-85.2130828333333,13.9092759087709
"1046","KY","Simpson",36.749382,-86.582631,12.6816357919811
"1047","KY","Spencer",38.0262265,-85.2736215,12.9771156153982
"1048","KY","Taylor",37.3440595,-85.276336,12.8315885272423
"1049","KY","Todd",36.8460031428571,-87.1655855714286,12.2337413130775
"1050","KY","Trigg",36.8777225,-87.7734775,12.4131843711313
"1051","KY","Trimble",38.6452065,-85.3541015,11.946135433387
"1052","KY","Union",37.6317246,-87.9293902,12.6199258086683
"1053","KY","Warren",36.9534305,-86.3962349166667,14.7025846090667
"1054","KY","Washington",37.77718,-85.1498825,12.2222658254249
"1055","KY","Wayne",36.8338815,-84.8218725,12.4298360047238
"1056","KY","Webster",37.517535125,-87.729139625,12.4734053162319
"1057","KY","Whitley",36.7940145714286,-84.1015735714286,13.1236865016892
"1058","KY","Wolfe",37.749378,-83.5222705,11.2374881189349
"1059","KY","Woodford",38.04679525,-84.7366675,13.4586027297673
"1060","MA","Barnstable",41.7617902807018,-70.2411746315789,15.881000983813
"1061","MA","Berkshire",42.3389655263158,-73.2198372368421,15.0645336848187
"1062","MA","Bristol",41.7941108888889,-71.0973393555556,16.5242557841473
"1063","MA","Dukes",41.40202975,-70.65508775,13.4519534144973
"1064","MA","Essex",42.6454507192982,-70.957523754386,17.1647449122459
"1065","MA","Franklin",42.5772852903226,-72.6260248064516,14.4007484218755
"1066","MA","Hampden",42.1427138181818,-72.5765678363636,16.2132561832024
"1067","MA","Hampshire",42.3632247241379,-72.7095526896552,15.2928617480208
"1068","MA","Middlesex",42.4344479035088,-71.3494215350877,18.1579202660027
"1069","MA","Nantucket",41.2797966666667,-70.0494046666667,13.1983239182069
"1070","MA","Norfolk",42.1880575777778,-71.1569870666667,17.4714885721929
"1071","MA","Plymouth",41.9855306229508,-70.7799037868852,16.7366827417902
"1072","MA","Suffolk",42.3391276923077,-71.0088223076923,17.1499492134344
"1073","MA","Worcester",42.315123038835,-71.8962203592233,17.0332268308118
"1074","MD","Allegany",39.6014296818182,-78.8138111363636,14.0596646342235
"1075","MD","Anne Arundel",38.9992377674419,-76.6006971627907,16.8842343377987
"1076","MD","Baltimore",39.4291238113208,-76.618075,17.1691206816751
"1077","MD","Calvert",38.5073944285714,-76.5278890714286,15.0056641148218
"1078","MD","Caroline",38.902742,-75.8571722631579,13.4073889244149
"1079","MD","Carroll",39.5373912666667,-77.0278662666667,15.5886857374215
"1080","MD","Cecil",39.5415121764706,-75.9554424705882,14.7854720957044
"1081","MD","Charles",38.475165375,-76.968196625,15.4261433562379
"1082","MD","Dorchester",38.44510725,-76.057051625,13.3729851213904
"1083","MD","Frederick",39.4506629677419,-77.4123891935484,15.9262982599199
"1084","MD","Garrett",39.5471506666667,-79.2267664444445,13.312163566054
"1085","MD","Harford",39.5437847619048,-76.3117961428571,15.9473989034838
"1086","MD","Howard",39.2207410952381,-76.911133952381,16.4967939701923
"1087","MD","Kent",39.2873303333333,-75.9982298888889,13.3372811899013
"1088","MD","Montgomery",39.1168354383562,-77.1586888767123,17.7513307508191
"1089","MD","Somerset",38.0733790833333,-75.8518030833333,12.7261186308162
"1090","MD","Talbot",38.7723461875,-76.186027625,14.2017289642211
"1091","MD","Washington",39.57431084,-77.76015396,15.0677936970742
"1092","MD","Wicomico",38.3884887222222,-75.6169258333333,14.5199714959245
"1093","MD","Worcester",38.2553663333333,-75.330181,14.2053624110887
"1094","ME","Androscoggin",44.15035288,-70.23192864,14.5766532461425
"1095","ME","Aroostook",46.6317562765957,-68.4903794680851,14.0385469035322
"1096","ME","Cumberland",43.9736954814815,-70.3778491666667,16.068774831016
"1097","ME","Franklin",44.8182787,-70.272821,13.2391557002446
"1098","ME","Hancock",44.5054471276596,-68.4340774893617,14.1003819341073
"1099","ME","Kennebec",44.3915781176471,-69.7795942941176,14.80979624075
"1100","ME","Knox",44.0919724090909,-69.1256383636364,13.8676285122264
"1101","ME","Lincoln",43.9843561,-69.5501338333333,13.6616061811353
"1102","ME","Oxford",44.3672296470588,-70.6604723235294,13.8442301732355
"1103","ME","Penobscot",45.1350143,-68.79929344,14.9881326234889
"1104","ME","Piscataquis",45.5276465833333,-69.2324869166667,12.5791626225966
"1105","ME","Sagadahoc",43.92459,-69.8476642,13.764045669908
"1106","ME","Somerset",44.9715945384615,-69.6927945384615,13.7113448837546
"1107","ME","Waldo",44.4805786,-69.1247436,13.5641938439665
"1108","ME","Washington",45.00015515625,-67.4778258125,13.1694759447185
"1109","ME","York",43.4548036904762,-70.688893452381,15.4868556576114
"1110","MI","Alcona",44.6662574444444,-83.5264944444444,12.1373172458446
"1111","MI","Alger",46.3934516,-86.7490329,12.0413748734898
"1112","MI","Allegan",42.6129263529412,-85.8503972352941,14.8058358307247
"1113","MI","Alpena",44.9961038,-83.6140422,13.2443225696561
"1114","MI","Antrim",45.0095092222222,-85.2302886666667,13.2646126585686
"1115","MI","Arenac",44.0673155,-83.8263195,12.5395547017288
"1116","MI","Baraga",46.7340556,-88.41639,11.831706415274
"1117","MI","Barry",42.6223286666667,-85.3158053333333,14.1570435388187
"1118","MI","Bay",43.6780636363636,-83.9567504545455,14.6854469366712
"1119","MI","Benzie",44.6309307142857,-86.0482744285714,12.9086056411986
"1120","MI","Berrien",41.9645547307692,-86.5061957307692,15.1036246745816
"1121","MI","Branch",41.9255605,-85.0764386666667,13.5746611795311
"1122","MI","Calhoun",42.2220733333333,-85.0481692,14.8357886231127
"1123","MI","Cass",41.900617,-85.9226907142857,13.9431330272358
"1124","MI","Charlevoix",45.3338501428571,-85.1450218571429,13.4605384490929
"1125","MI","Cheboygan",45.4826279,-84.5523871,13.1861622500694
"1126","MI","Chippewa",46.29753195,-84.5345367,13.3619265853147
"1127","MI","Clare",43.960998,-84.848807,13.0605390362123
"1128","MI","Clinton",42.9577838,-84.6275594,14.5547146469415
"1129","MI","Crawford",44.7205036666667,-84.6404086666667,12.3718455251852
"1130","MI","Delta",45.8689659,-86.9913703,13.5798616394698
"1131","MI","Dickinson",45.9543076363636,-87.8845743636364,13.3531702900136
"1132","MI","Eaton",42.6321833076923,-84.8361209230769,14.7834737723251
"1133","MI","Emmet",45.5314293,-84.9045326,13.8266809363359
"1134","MI","Genesee",42.9984838611111,-83.7098698888889,15.9658373128559
"1135","MI","Gladwin",43.9555493333333,-84.3646253333333,13.0081056206441
"1136","MI","Gogebic",46.4112903333333,-89.8142963333333,12.5053472640178
"1137","MI","Grand Traverse",44.7232075,-85.5563116666667,14.722579701388
"1138","MI","Gratiot",43.2950415625,-84.6198741875,13.5455086004342
"1139","MI","Hillsdale",41.909513125,-84.54916325,13.576814186119
"1140","MI","Houghton",47.0379750588235,-88.6035799411765,13.3382083588374
"1141","MI","Huron",43.8507061428571,-83.0685665714286,13.5242219899184
"1142","MI","Ingham",42.6577674722222,-84.44612725,15.6636845440391
"1143","MI","Ionia",42.9720675384615,-85.0491904615385,13.9531633210621
"1144","MI","Iosco",44.332579875,-83.66659325,13.0016816445817
"1145","MI","Iron",46.1034924285714,-88.5158285714286,12.2660523535521
"1146","MI","Isabella",43.605228875,-84.860126,14.0097186886942
"1147","MI","Jackson",42.2370702105263,-84.4252783157895,15.0242867077337
"1148","MI","Kalamazoo",42.249616173913,-85.516664,15.7273459876419
"1149","MI","Kalkaska",44.711824,-85.1988083333333,12.6374004131641
"1150","MI","Kent",43.0082267777778,-85.5772305111111,16.696979021118
"1151","MI","Keweenaw",47.351352,-88.25944725,10.7135062423273
"1152","MI","Lake",43.978375,-85.8148036666667,11.8778810297402
"1153","MI","Lapeer",43.08023825,-83.2408278333333,14.5502655042454
"1154","MI","Leelanau",44.9542567777778,-85.7830596666667,13.5395066956594
"1155","MI","Lenawee",41.9120060454545,-84.0662449545455,14.5625084100335
"1156","MI","Livingston",42.5695401666667,-83.8983716666667,15.6311330274569
"1157","MI","Luce",46.4038755,-85.587065,11.5590358512639
"1158","MI","Mackinac",46.0433485,-85.0371487,12.3936926407753
"1159","MI","Macomb",42.62163915,-82.945513075,16.8816322340683
"1160","MI","Manistee",44.3481616,-86.1149178,13.0331714429081
"1161","MI","Marquette",46.4860311538462,-87.6596876923077,14.2337734243023
"1162","MI","Mason",43.9872028333333,-86.215009,13.3331152682438
"1163","MI","Mecosta",43.6607494444444,-85.3132802222222,13.4544775600599
"1164","MI","Menominee",45.5582932857143,-87.525185,13.0676664023252
"1165","MI","Midland",43.6705797272727,-84.3582048181818,14.7751549888886
"1166","MI","Missaukee",44.30510175,-85.059319,12.4040665798434
"1167","MI","Monroe",41.9011259444444,-83.5332529444444,15.1544884435021
"1168","MI","Montcalm",43.3225148333333,-85.1502811111111,13.8655399539687
"1169","MI","Montmorency",45.0010886666667,-84.1381093333333,11.9553908742225
"1170","MI","Muskegon",43.2921572,-86.1827186,14.9765610386221
"1171","MI","Newaygo",43.5773474285714,-85.8218422857143,13.6746322426767
"1172","MI","Oakland",42.611638372093,-83.3279252325581,17.7647426391747
